"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"North Macedonia","MKD","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.964862909061671","0.85869688867942","1.14184092988091","","0.843782596376426","1.64093663373747","1.18150353800029","0.896245840974879","0.865323876304836","1.05607316474885","0.862721791393871","1.14806059081111","1.43192827757643","0.381157298376127","1.04678809725803","0.665136219897835","0.948589755325501","0.189441568879297","0.56761259305299","0.378023419495896","0.849819035757552","0.377522677315323","","","","",
"North Macedonia","MKD","Battle-related deaths (number of people)","VC.BTL.DETH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5","","45.7711448669434","","38.8059692382813","","43.7810935974121","46.766170501709","44.711540222168","46.1538467407227","52.4038467407227","55.769229888916","54.3269233703613","54.9763031005859","53.0805702209473","47.417839050293","48.8262901306152","46.948356628418","43.8423652648926","40.8866996765137","38.9162559509277","41.8719215393066","44.6601943969727","44.4444427490234","49.7584533691406","52.1739120483398","53.6231880187988","",
"North Macedonia","MKD","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.36123948784","28.5721815211089","24.021370149958","24.663399436243","28.6712419394557","22.4132014592159","22.3325476112421","24.5659395708142","24.1237553358981","24.2814074516057","25.3925030918442","24.5569311953493","26.3197729754841","23.0829440273397","28.1407450644564","25.5360283716883","24.1251072579888","23.9755833741107","24.0125266974191","23.3271522228087","23.2199554552993","24.4764798908592","24.8764146185999","25.1634308559742","24.3373237784075","24.4912292007697","24.6789731935221","21.0450692733125",
"North Macedonia","MKD","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.7440715205697","62.4729879302166","68.9184522485225","63.6240937997349","61.2045027888898","69.5095842126918","65.4461463231643","63.7254095188641","63.1862995686922","61.4628174065598","56.0863705756916","56.2517896296249","54.3820637376247","56.5956302450514","51.2430438456611","57.593916093321","58.517871311487","58.334874040524","58.6398228282946","59.1371513589088","58.3359116676159","55.1261219136155","54.2752074693672","52.6491347207354","60.1375896594071","56.6022053969422","55.3939420151203","58.0247989930262",
"North Macedonia","MKD","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5448277887851","8.16539922204488","7.88943616930911","22.4170032600157","22.2309430509889","18.3467614845282","21.912582740054","25.4592365391907","23.122161201129","22.095248151279","20.1505497594094","20.7664047784791","13.2427201037597","0.0040520076396983","8.89876405557465E-05","0.00457062485344564","0.00517622397975588","0.000402942380349764","0","7.90063240112758E-05","0","0.000344318553958276","0","0.00389423977801204","0.00316852756520801","0","0.000311222921382968","0.049843182433873","","","",
"North Macedonia","MKD","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0211302104208892","0.00874417131948625","0.0451207482207825","0.0102100158891146","0.0188772502202096","0.112576452571098","0.0129902811823713","0.0631136265947132","0.0096678937324058","0.112867987241733","0.0131493376561922","0.0390336570314964","0.286560667155744","0.00375925041355895","0.0140048124851482","0.0022769031376504","0.00175649576031346","0.0372430214468831","0.163957248354141","0.188992427655518","0.212705015134637","0.242165930772367","0.120339889703495","0.171703815529155","0.112948545705331","0.159151830418587","0.257916141842307","0.180715094603343","","","",
"North Macedonia","MKD","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.7897202947617","55.7420671957351","54.0539222327454","63.3381503640143","64.8857911047499","71.4500496364547","68.9538931765318","67.2077325947005","69.8934867078072","69.8379750219525","69.5124934725842","67.622361625927","71.6011260932077","82.0613708586009","65.3875697586628","58.6396655120171","56.0696821591495","64.5574442057892","58.4525095850033","61.5067863585846","66.6353430128661","71.8657356025826","72.3900299067283","77.6275073315829","77.7133983238997","79.2830418143992","78.0101712480582","78.1453163847773","","","",
"North Macedonia","MKD","Manufactures exports (% of merchandise exports)","TX.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.5407285730285","58.1754318561725","64.8246420173679","65.3661739389009","72.1654213230342","66.4190595293342","69.4148332487165","70.0754583844502","70.5297175025555","71.7098606536101","76.6437519255937","71.6447281923484","69.3795824065123","76.1750333546307","71.547852684528","67.7515578893656","68.0571846093263","70.6236286310206","71.7921060488508","75.4471872109846","79.909232775506","81.9575489115507","82.4756532812198","82.2939121828072","83.7389355518194","83.2981230731287","83.791820287833","83.7761216648707","82.2273099305234","82.4096186407235",
"North Macedonia","MKD","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9956158543612","18.3416830578549","21.1647938336069","20.1173475092388","16.075639399171","19.1137908009805","14.9580029683059","16.3643272886028","18.2722043237977","16.8288915698594","15.2588112975875","16.3505877243791","16.0784889086835","13.6527949490699","13.5777705232785","18.0904493165333","16.2652606305682","14.0622815025603","14.8606546508981","15.0842026514167","12.6544468846114","11.5459848887094","11.8486381472234","10.2857492274243","8.94351203782979","9.36428645763361","9.83453652210675","8.70278273562737","8.21276834256592","8.95378294649297",
